cohort,cohort_first_order_in_homes,first_month,commitment,non_commitment,price_bucket_0_60,price_bucket_61_97,price_bucket_90_inf,known_price_commitment,unknown_price_commitment
105,1/7/19,1,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
106,1/14/19,1,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
107,1/21/19,1,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
108,1/28/19,1,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
109,2/4/19,2,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
110,2/11/19,2,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
111,2/18/19,2,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
112,2/25/19,2,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
113,3/4/19,3,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
114,3/11/19,3,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
115,3/18/19,3,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
116,3/25/19,3,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
117,4/1/19,4,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
118,4/8/19,4,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
119,4/15/19,4,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
120,4/22/19,4,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
121,4/29/19,4,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
122,5/6/19,5,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
123,5/13/19,5,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
124,5/20/19,5,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
125,5/27/19,5,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
126,6/3/19,6,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
127,6/10/19,6,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
128,6/17/19,6,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
129,6/24/19,6,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
130,7/1/19,7,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
131,7/8/19,7,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
132,7/15/19,7,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
133,7/22/19,7,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
134,7/29/19,7,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
135,8/5/19,8,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
136,8/12/19,8,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
137,8/19/19,8,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
138,8/26/19,8,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
139,9/2/19,9,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
140,9/9/19,9,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
141,9/16/19,9,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
142,9/23/19,9,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
143,9/30/19,9,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
144,10/7/19,10,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
145,10/14/19,10,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
146,10/21/19,10,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
147,10/28/19,10,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
148,11/4/19,11,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
149,11/11/19,11,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
150,11/18/19,11,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
151,11/25/19,11,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
152,12/2/19,12,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
153,12/9/19,12,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
154,12/16/19,12,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
157,1/6/20,1,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
158,1/13/20,1,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
159,1/20/20,1,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
160,1/27/20,1,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
161,2/3/20,2,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
162,2/10/20,2,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
163,2/17/20,2,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
164,2/24/20,2,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
165,3/2/20,3,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
166,3/9/20,3,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
167,3/16/20,3,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
168,3/23/20,3,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
169,3/30/20,3,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
170,4/6/20,4,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
171,4/13/20,4,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
172,4/20/20,4,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
173,4/27/20,4,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
174,5/4/20,5,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
175,5/11/20,5,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
176,5/18/20,5,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
177,5/25/20,5,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
178,6/1/20,6,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
179,6/8/20,6,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
180,6/15/20,6,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
181,6/22/20,6,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
182,6/29/20,6,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
183,7/6/20,7,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
184,7/13/20,7,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
185,7/20/20,7,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
186,7/27/20,7,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
187,8/3/20,8,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
188,8/10/20,8,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
189,8/17/20,8,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
190,8/24/20,8,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
191,8/31/20,8,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
192,9/7/20,9,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
193,9/14/20,9,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
194,9/21/20,9,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
195,9/28/20,9,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
196,10/5/20,10,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
197,10/12/20,10,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
198,10/19/20,10,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
199,10/26/20,10,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
200,11/2/20,11,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
201,11/9/20,11,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
202,11/16/20,11,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
203,11/23/20,11,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
204,11/30/20,11,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
205,12/7/20,12,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
206,12/14/20,12,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
207,12/21/20,12,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.99000000000000,0.01000000000000
209,1/4/21,1,0.79750000000000,0.20250000000000,0.00369251426653,0.00000000000000,0.99630748573347,0.89370000000000,0.10630000000000
210,1/11/21,1,0.86570000000000,0.13430000000000,0.00130619353434,0.00000000000000,0.99869380646566,0.91870000000000,0.08130000000000
211,1/18/21,1,0.86480000000000,0.13520000000000,0.00309666003097,0.00000000000000,0.99690333996903,0.90420000000000,0.09580000000000
212,1/25/21,1,0.88060000000000,0.11940000000000,0.00171471439288,0.00000000000000,0.99828528560712,0.93310000000000,0.06690000000000
213,2/1/21,2,0.87250000000000,0.12750000000000,0.00846446011937,0.00000000000000,0.99153553988063,0.92150000000000,0.07850000000000
214,2/8/21,2,0.85390000000000,0.14610000000000,0.00000000000000,0.00253751103266,0.99746248896734,0.90640000000000,0.09360000000000
215,2/15/21,2,0.85000000000000,0.15000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.92000000000000,0.08000000000000
216,2/22/21,2,0.85000000000000,0.15000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.92000000000000,0.08000000000000
217,3/1/21,3,0.88000000000000,0.12000000000000,0.00264229879996,0.00000000000000,0.99735770120004,0.90830000000000,0.09170000000000
218,3/8/21,3,0.91710000000000,0.08290000000000,0.00000000000000,0.00000000000000,1.00000000000000,0.95130000000000,0.04870000000000
219,3/15/21,3,0.92000000000000,0.08000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.95000000000000,0.05000000000000
220,3/22/21,3,0.90590000000000,0.09410000000000,0.00291986590245,0.00291986590245,0.99416026819509,0.92470000000000,0.07530000000000
221,3/29/21,3,0.88220000000000,0.11780000000000,0.00287325742258,0.00000000000000,0.99712674257742,0.93970000000000,0.06030000000000
222,4/5/21,4,0.88980000000000,0.11020000000000,0.00000000000000,0.00000000000000,1.00000000000000,0.92650000000000,0.07350000000000
223,4/12/21,4,0.90520000000000,0.09480000000000,0.00330208777162,0.00000000000000,0.99669791222838,0.93880000000000,0.06120000000000
224,4/19/21,4,0.91000000000000,0.09000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.94000000000000,0.06000000000000
225,4/26/21,4,0.90070000000000,0.09930000000000,0.00354648038689,0.00000000000000,0.99645351961311,0.93050000000000,0.06950000000000
226,5/3/21,5,0.87750000000000,0.12250000000000,0.00000000000000,0.00000000000000,1.00000000000000,0.90600000000000,0.09400000000000
227,5/10/21,5,0.91260000000000,0.08740000000000,0.00513698630137,0.00000000000000,0.99486301369863,0.93440000000000,0.06560000000000
228,5/17/21,5,0.85120000000000,0.14880000000000,0.00707070707071,0.00235690235690,0.99057239057239,0.89100000000000,0.10900000000000
229,5/24/21,5,0.88610000000000,0.11390000000000,0.00490143846564,0.00000000000000,0.99509856153436,0.93850000000000,0.06150000000000
230,5/31/21,5,0.90330000000000,0.09670000000000,0.00523341009001,0.00000000000000,0.99476658990999,0.95540000000000,0.04460000000000
231,6/7/21,6,0.94570000000000,0.05430000000000,0.00000000000000,0.00000000000000,1.00000000000000,0.97160000000000,0.02840000000000
232,6/14/21,6,0.92630000000000,0.07370000000000,0.00135219471604,0.00000000000000,0.99864780528396,0.96140000000000,0.03860000000000
233,6/21/21,6,0.90220000000000,0.09780000000000,0.00000000000000,0.00000000000000,1.00000000000000,0.95110000000000,0.04890000000000
234,6/28/21,6,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.95000000000000,0.05000000000000
235,7/5/21,7,0.90000000000000,0.10000000000000,0.33000000000000,0.33000000000000,0.34000000000000,0.95000000000000,0.05000000000000
236,7/12/21,7,0.93720000000000,0.06280000000000,0.00227814020917,0.00000000000000,0.99772185979083,0.96570000000000,0.03430000000000
237,7/19/21,7,0.90850000000000,0.09150000000000,0.00887226082309,0.00000000000000,0.99112773917691,0.93550000000000,0.06450000000000
238,7/26/21,7,0.88290000000000,0.11710000000000,0.00519911504425,0.00000000000000,0.99480088495575,0.90400000000000,0.09600000000000
239,8/2/21,8,0.88590000000000,0.11410000000000,0.02196961416548,0.00000000000000,0.97803038583452,0.91490000000000,0.08510000000000
240,8/9/21,8,0.89710000000000,0.10290000000000,0.02858366341933,0.00000000000000,0.97141633658067,0.93410000000000,0.06590000000000
241,8/16/21,8,0.90910000000000,0.09090000000000,0.10491142463138,0.00000000000000,0.89508857536862,0.94270000000000,0.05730000000000
242,8/23/21,8,0.92440000000000,0.07560000000000,0.37285475094182,0.00000000000000,0.62714524905818,0.95560000000000,0.04440000000000
243,8/30/21,8,0.94850000000000,0.05150000000000,0.55296414260762,0.00000000000000,0.44703585739238,0.97330000000000,0.02670000000000
244,9/6/21,9,0.93450000000000,0.06550000000000,0.50778067885118,0.00000000000000,0.49221932114883,0.95750000000000,0.04250000000000
245,9/13/21,9,0.96610000000000,0.03390000000000,0.04307880767660,0.00000000000000,0.95692119232340,0.97960000000000,0.02040000000000
246,9/20/21,9,0.97060000000000,0.02940000000000,0.00865756773274,0.00000000000000,0.99134243226726,0.98180000000000,0.01820000000000
247,9/27/21,9,0.93670000000000,0.06330000000000,0.00711818276981,0.00000000000000,0.99288181723019,0.95530000000000,0.04470000000000
248,10/4/21,10,0.90580000000000,0.09420000000000,0.00832532821005,0.00000000000000,0.99167467178995,0.93690000000000,0.06310000000000
249,10/11/21,10,0.93040000000000,0.06960000000000,0.00115789473684,0.00000000000000,0.99884210526316,0.95000000000000,0.05000000000000
250,10/18/21,10,0.92280000000000,0.07720000000000,0.00585480093677,0.00000000000000,0.99414519906323,0.93940000000000,0.06060000000000
251,10/25/21,10,0.93510000000000,0.06490000000000,0.00251072287896,0.00000000000000,0.99748927712104,0.95590000000000,0.04410000000000
252,11/1/21,11,0.93030000000000,0.06970000000000,0.00595424631777,0.00000000000000,0.99404575368223,0.95730000000000,0.04270000000000
253,11/8/21,11,0.93690000000000,0.06310000000000,0.00407098121086,0.00000000000000,0.99592901878914,0.95800000000000,0.04200000000000
254,11/15/21,11,0.94420000000000,0.05580000000000,0.00403852127990,0.00000000000000,0.99596147872010,0.96570000000000,0.03430000000000
255,11/22/21,11,0.95550000000000,0.04450000000000,0.00974858902001,0.00000000000000,0.99025141097999,0.97450000000000,0.02550000000000
256,11/29/21,11,0.95690000000000,0.04310000000000,0.71628381827463,0.00000000000000,0.28371618172537,0.97950000000000,0.02050000000000
257,12/6/21,12,0.96620000000000,0.03380000000000,0.97748344370861,0.00000000000000,0.02251655629139,0.98150000000000,0.01850000000000
258,12/13/21,12,0.96020000000000,0.03980000000000,0.97479423868313,0.00000000000000,0.02520576131687,0.97200000000000,0.02800000000000
259,12/20/21,12,0.96950000000000,0.03050000000000,0.97465132851471,0.00000000000000,0.02534867148529,0.98230000000000,0.01770000000000
261,1/3/22,1,0.93710000000000,0.06290000000000,0.64710760937176,0.00031100974497,0.35258138088327,0.96460000000000,0.03540000000000
262,1/10/22,1,0.90070000000000,0.09930000000000,0.21104411298001,0.00000000000000,0.78895588701999,0.94530000000000,0.05470000000000
263,1/17/22,1,0.89930000000000,0.10070000000000,0.15123293470209,0.00074081913430,0.84802624616362,0.94490000000000,0.05510000000000
264,1/24/22,1,0.88280000000000,0.11720000000000,0.08998174594653,0.00000000000000,0.91001825405347,0.93130000000000,0.06870000000000
265,1/31/22,1,0.77170000000000,0.22830000000000,0.14188267394270,0.00238744884038,0.85572987721692,0.87960000000000,0.12040000000000
266,2/7/22,2,0.90340000000000,0.09660000000000,0.02560016995963,0.00042489908647,0.97397493095390,0.94140000000000,0.05860000000000
267,2/14/22,2,0.91170000000000,0.08830000000000,0.02639669246263,0.00000000000000,0.97360330753737,0.94330000000000,0.05670000000000
268,2/21/22,2,0.95790000000000,0.04210000000000,0.88764506521516,0.00000000000000,0.11235493478484,0.97370000000000,0.02630000000000
269,2/28/22,2,0.95770000000000,0.04230000000000,0.94173761411427,0.00041029849215,0.05785208739358,0.97490000000000,0.02510000000000
270,3/7/22,3,0.91840000000000,0.08160000000000,0.43892361478970,0.00000000000000,0.56107638521030,0.94390000000000,0.05610000000000
271,3/14/22,3,0.88560000000000,0.11440000000000,0.20154364604848,0.00369605391890,0.79476030003261,0.91990000000000,0.08010000000000
272,3/21/22,3,0.82620000000000,0.17380000000000,0.07333261963387,0.00685151482711,0.91981586553902,0.93410000000000,0.06590000000000
273,3/28/22,3,0.61630000000000,0.38370000000000,0.04820579334198,0.00345871162992,0.94833549502810,0.92520000000000,0.07480000000000
274,4/4/22,4,0.91140000000000,0.08860000000000,0.02308499475341,0.84837355718783,0.12854144805876,0.95300000000000,0.04700000000000
275,4/11/22,4,0.92010000000000,0.07990000000000,0.02987122651467,0.52163816761664,0.44849060586869,0.94740000000000,0.05260000000000
276,4/18/22,4,0.94400000000000,0.05600000000000,0.36264421577799,0.08897204032845,0.54838374389357,0.96210000000000,0.03790000000000
277,4/25/22,4,0.96480000000000,0.03520000000000,0.92298238426874,0.01536255632937,0.06165505940188,0.97640000000000,0.02360000000000
278,5/2/22,5,0.94170000000000,0.05830000000000,0.27006382756095,0.00941718112378,0.72051899131527,0.95570000000000,0.04430000000000
279,5/9/22,5,0.91930000000000,0.08070000000000,0.12795710230260,0.00956786878351,0.86247502891389,0.95110000000000,0.04890000000000
280,5/16/22,5,0.55190000000000,0.44810000000000,0.06099501432057,0.00265195714437,0.93635302853506,0.94270000000000,0.05730000000000
281,5/23/22,5,0.40670000000000,0.59330000000000,0.16248293246508,0.00168049574625,0.83583657178868,0.95210000000000,0.04790000000000
282,5/30/22,5,0.41590000000000,0.58410000000000,0.89169489785443,0.00061595318756,0.10768914895801,0.97410000000000,0.02590000000000
283,6/6/22,6,0.44630000000000,0.55370000000000,0.96679191631969,0.00101553772723,0.03219254595308,0.98470000000000,0.01530000000000
284,6/13/22,6,0.38080000000000,0.61920000000000,0.67660502804903,0.00270101807604,0.32069395387492,0.96260000000000,0.03740000000000
285,6/20/22,6,0.37950000000000,0.62050000000000,0.83791727902582,0.00000000000000,0.16208272097418,0.95260000000000,0.04740000000000
286,6/27/22,6,0.44910000000000,0.55090000000000,0.87369939219120,0.00000000000000,0.12630060780880,0.97070000000000,0.02930000000000
287,7/4/22,7,0.44240000000000,0.55760000000000,0.83237236607611,0.00125799350037,0.16636964042352,0.95390000000000,0.04610000000000
288,7/11/22,7,0.41410000000000,0.58590000000000,0.82755687858814,0.00000000000000,0.17244312141187,0.94060000000000,0.05940000000000
289,7/18/22,7,0.73740000000000,0.26260000000000,0.95243140163153,0.00000000000000,0.04756859836847,0.94390000000000,0.05610000000000
290,7/25/22,7,0.79270000000000,0.20730000000000,0.98339945708916,0.00114846523283,0.01545207767801,0.95780000000000,0.04220000000000
291,8/1/22,8,0.84040000000000,0.15960000000000,0.80516898608350,0.17735691116459,0.01747410275191,0.95570000000000,0.04430000000000
292,8/8/22,8,0.83250000000000,0.16750000000000,0.71856663872590,0.26844090528081,0.01299245599329,0.95440000000000,0.04560000000000
293,8/15/22,8,0.82970000000000,0.17030000000000,0.88248994283295,0.11062883760322,0.00688121956384,0.94460000000000,0.05540000000000
294,8/22/22,8,0.83230000000000,0.16770000000000,0.97674661105318,0.01783107403545,0.00542231491137,0.95900000000000,0.04100000000000
295,8/29/22,8,0.84300000000000,0.15700000000000,0.99150676313306,0.00471846492608,0.00377477194086,0.95370000000000,0.04630000000000
296,9/5/22,9,0.85520000000000,0.14480000000000,0.98996690111709,0.00330988829127,0.00672321059164,0.96680000000000,0.03320000000000
297,9/12/22,9,0.82870000000000,0.17130000000000,0.99399620813145,0.00242258268380,0.00358120918475,0.94940000000000,0.05060000000000
298,9/19/22,9,0.81830000000000,0.18170000000000,0.99390372083246,0.00241749001472,0.00367878915283,0.95140000000000,0.04860000000000
299,9/26/22,9,0.80160000000000,0.19840000000000,0.84733305333893,0.00000000000000,0.15266694666107,0.95240000000000,0.04760000000000
300,10/3/22,10,0.73470000000000,0.26530000000000,0.41060367454068,0.00000000000000,0.58939632545932,0.95250000000000,0.04750000000000
301,10/10/22,10,0.83340000000000,0.16660000000000,0.16828212002475,0.69901010517633,0.13270777479893,0.96980000000000,0.03020000000000
302,10/17/22,10,0.74640000000000,0.25360000000000,0.23213539490180,0.29168407856247,0.47618052653573,0.95720000000000,0.04280000000000
303,10/24/22,10,0.72540000000000,0.27460000000000,0.24533161622666,0.11075338055377,0.64391500321958,0.93180000000000,0.06820000000000
304,10/31/22,10,0.74300000000000,0.25700000000000,0.22876640419948,0.02341207349081,0.74782152230971,0.95250000000000,0.04750000000000
305,11/7/22,11,0.77290000000000,0.22710000000000,0.18941563262276,0.10913140311804,0.70145296425920,0.94290000000000,0.05710000000000
306,11/14/22,11,0.71580000000000,0.28420000000000,0.23829969944182,0.07331472735079,0.68838557320739,0.93160000000000,0.06840000000000
307,11/21/22,11,0.75110000000000,0.24890000000000,0.20140237324703,0.02545846817691,0.77313915857605,0.92700000000000,0.07300000000000
308,11/28/22,11,0.90510000000000,0.09490000000000,0.93750640303248,0.00409794078476,0.05839565618277,0.97610000000000,0.02390000000000
309,12/5/22,12,0.91620000000000,0.08380000000000,0.99091094771242,0.00091911764706,0.00816993464052,0.97920000000000,0.02080000000000
310,12/12/22,12,0.88160000000000,0.11840000000000,0.95994993742178,0.00302461410096,0.03702544847726,0.95880000000000,0.04120000000000
311,12/19/22,12,0.82840000000000,0.17160000000000,0.47404556329970,0.00291272235514,0.52304171434516,0.96130000000000,0.03870000000000
313,1/2/23,1,0.74810000000000,0.25190000000000,0.34906672387900,0.00429092469427,0.64664235142673,0.93220000000000,0.06780000000000
314,1/9/23,1,0.80310000000000,0.19690000000000,0.21064987728097,0.23135204353858,0.55799807918045,0.93710000000000,0.06290000000000
315,1/16/23,1,0.71810000000000,0.28190000000000,0.26681857638889,0.05403645833333,0.67914496527778,0.92160000000000,0.07840000000000
316,1/23/23,1,0.69620000000000,0.30380000000000,0.27844957892464,0.03660116605485,0.68494925502051,0.92620000000000,0.07380000000000
